15199-1492-R-C10	RS-GCF-003932285.1-NZ-PQNV01000095.1	94.865	1163	99	1149	0.0	1700	RS-GCF-003932285.1-NZ-PQNV01000095.1
15199-1492-R-C10	RS-GCF-014191555.1-NZ-JACHWT010000001.1	94.865	1163	99	1149	0.0	1700	RS-GCF-014191555.1-NZ-JACHWT010000001.1
15199-1492-R-C10	G000183325	94.865	1163	99	1149	0.0	1700	G000183325
15199-1492-R-C10	AENJ01000027	94.865	1163	99	1149	0.0	1700	AENJ01000027
15199-1492-R-C10	RS-GCF-003932475.1-NZ-PQNW01000014.1	94.778	1163	99	1149	0.0	1695	RS-GCF-003932475.1-NZ-PQNW01000014.1
15199-1492-R-C10	G000418365	92.267	1163	97	1125	0.0	1544	G000418365
15199-1492-R-C10	CP003696	92.267	1163	97	1125	0.0	1544	CP003696
15199-1492-R-C10	RS-GCF-015233855.1-NZ-JADGIT010000014.1	92.138	1163	97	1132	0.0	1536	RS-GCF-015233855.1-NZ-JADGIT010000014.1
15199-1492-R-C10	RS-GCF-900626215.1-NZ-LR131106.1	91.645	1163	99	1149	0.0	1536	RS-GCF-900626215.1-NZ-LR131106.1
15199-1492-R-C10	G900232865	92.138	1163	97	1132	0.0	1536	G900232865
15199-1492-R-C10	G001054945	92.096	1163	97	1126	0.0	1530	G001054945
15199-1492-R-C10	G000177535	92.021	1163	97	1128	0.0	1530	G000177535
15199-1492-R-C10	CP002857	92.021	1163	97	1128	0.0	1530	CP002857
15199-1492-R-C10	G000179395	92.007	1163	97	1126	0.0	1529	G000179395
15199-1492-R-C10	RS-GCF-008830455.1-NZ-WBII01000004.1	92.028	1163	97	1129	0.0	1527	RS-GCF-008830455.1-NZ-WBII01000004.1
15199-1492-R-C10	RS-GCF-014490575.1-NZ-CP061033.1	92.028	1163	97	1129	0.0	1527	RS-GCF-014490575.1-NZ-CP061033.1
15199-1492-R-C10	G009016505	92.028	1163	97	1129	0.0	1527	G009016505
15199-1492-R-C10	AJ222815	91.829	1163	97	1126	0.0	1526	AJ222815
15199-1492-R-C10	RS-GCF-003583675.1-NZ-QXJK01000025.1	92.049	1163	97	1132	0.0	1525	RS-GCF-003583675.1-NZ-QXJK01000025.1
15199-1492-R-C10	G000525655	92.049	1163	97	1132	0.0	1525	G000525655
15199-1492-R-C10	Y13024	92.049	1163	97	1132	0.0	1525	Y13024
15199-1492-R-C10	RS-GCF-001942345.1-NZ-MKKI01000026.1	91.461	1163	97	1136	0.0	1524	RS-GCF-001942345.1-NZ-MKKI01000026.1
15199-1492-R-C10	MJ006-2-barcode58-umi151385bins-ubs-3	91.873	1163	97	1132	0.0	1520	MJ006-2-barcode58-umi151385bins-ubs-3
15199-1492-R-C10	G000626675	91.373	1163	97	1136	0.0	1519	G000626675
15199-1492-R-C10	CP006842	91.373	1163	97	1136	0.0	1519	CP006842
15199-1492-R-C10	MN135974	91.851	1163	97	1129	0.0	1518	MN135974
15199-1492-R-C10	RS-GCF-000738175.1-NZ-JFCH01000010.1	91.866	1163	97	1131	0.0	1517	RS-GCF-000738175.1-NZ-JFCH01000010.1
15199-1492-R-C10	RS-GCF-000738355.1-NZ-JFCR01000004.1	91.799	1163	97	1134	0.0	1517	RS-GCF-000738355.1-NZ-JFCR01000004.1
15199-1492-R-C10	AJ504424	91.777	1163	97	1131	0.0	1516	AJ504424
15199-1492-R-C10	RS-GCF-000767255.1-NZ-JRVJ01000003.1	91.763	1163	97	1129	0.0	1515	RS-GCF-000767255.1-NZ-JRVJ01000003.1
15199-1492-R-C10	AB595944	91.763	1163	97	1129	0.0	1515	AB595944
15199-1492-R-C10	RS-GCF-000738305.1-NZ-JFCP01000004.1	91.792	1163	97	1133	0.0	1514	RS-GCF-000738305.1-NZ-JFCP01000004.1
15199-1492-R-C10	RS-GCF-000738335.1-NZ-JFCL01000041.1	91.792	1163	97	1133	0.0	1514	RS-GCF-000738335.1-NZ-JFCL01000041.1
15199-1492-R-C10	RS-GCF-001807485.1-NZ-KV789177.1	91.711	1163	97	1134	0.0	1512	RS-GCF-001807485.1-NZ-KV789177.1
15199-1492-R-C10	RS-GCF-900100745.1-NZ-FMTZ01000002.1	91.623	1163	97	1134	0.0	1512	RS-GCF-900100745.1-NZ-FMTZ01000002.1
